Filename,Label,seg_Start,seg_End,t_ms,CPP,strF0,Column1
third_sample.mat,third_sample.mat,1,3000,145,27.192,217.855,
third_sample.mat,third_sample.mat,1,3000,146,28.385,219.941,
third_sample.mat,third_sample.mat,1,3000,147,27.84,221.864,
third_sample.mat,third_sample.mat,1,3000,148,26.12,223.333,
third_sample.mat,third_sample.mat,1,3000,149,25.579,221.731,
third_sample.mat,third_sample.mat,1,3000,150,29.725,219.202,
third_sample.mat,third_sample.mat,1,3000,151,28.52,218.444,
third_sample.mat,third_sample.mat,1,3000,152,30.959,219.202,
third_sample.mat,third_sample.mat,1,3000,153,28.487,221.731,
third_sample.mat,third_sample.mat,1,3000,154,26.577,223.333,
third_sample.mat,third_sample.mat,1,3000,155,26.697,221.864,
third_sample.mat,third_sample.mat,1,3000,156,27.201,219.941,
third_sample.mat,third_sample.mat,1,3000,157,28.272,217.855,
third_sample.mat,third_sample.mat,1,3000,158,28.724,217.132,
third_sample.mat,third_sample.mat,1,3000,159,27.734,217.002,
third_sample.mat,third_sample.mat,1,3000,160,26.213,217.302,
third_sample.mat,third_sample.mat,1,3000,161,26.733,217.296,
third_sample.mat,third_sample.mat,1,3000,162,25.962,216.557,
third_sample.mat,third_sample.mat,1,3000,163,27.326,216.674,
third_sample.mat,third_sample.mat,1,3000,164,26.543,216.84,
third_sample.mat,third_sample.mat,1,3000,165,25.237,217.223,
third_sample.mat,third_sample.mat,1,3000,166,27.833,219.37,
third_sample.mat,third_sample.mat,1,3000,167,26.055,221.394,
third_sample.mat,third_sample.mat,1,3000,168,26.742,223.05,
third_sample.mat,third_sample.mat,1,3000,169,27.883,222.642,
third_sample.mat,third_sample.mat,1,3000,170,30.12,221.161,
third_sample.mat,third_sample.mat,1,3000,171,28.552,219.903,
third_sample.mat,third_sample.mat,1,3000,172,29.009,218.436,
third_sample.mat,third_sample.mat,1,3000,173,29.122,218.747,
third_sample.mat,third_sample.mat,1,3000,174,27.329,219.256,
third_sample.mat,third_sample.mat,1,3000,175,25.53,218.605,
third_sample.mat,third_sample.mat,1,3000,176,24.543,218.559,
third_sample.mat,third_sample.mat,1,3000,177,29.465,218.622,
third_sample.mat,third_sample.mat,1,3000,178,27.475,218.982,
third_sample.mat,third_sample.mat,1,3000,179,29.671,218.434,
third_sample.mat,third_sample.mat,1,3000,180,29.929,218.268,
third_sample.mat,third_sample.mat,1,3000,181,28.735,219.882,
third_sample.mat,third_sample.mat,1,3000,182,28.046,217.92,
third_sample.mat,third_sample.mat,1,3000,183,28.162,219.298,
third_sample.mat,third_sample.mat,1,3000,184,24.869,220.709,
third_sample.mat,third_sample.mat,1,3000,185,27.232,218.947,
third_sample.mat,third_sample.mat,1,3000,186,25.257,216.906,
third_sample.mat,third_sample.mat,1,3000,187,26.574,214.797,
third_sample.mat,third_sample.mat,1,3000,188,26.606,214.491,
third_sample.mat,third_sample.mat,1,3000,189,26.318,214.332,
third_sample.mat,third_sample.mat,1,3000,190,26.504,214.381,
third_sample.mat,third_sample.mat,1,3000,191,28.503,204.309,
third_sample.mat,third_sample.mat,1,3000,192,27.18,204.365,
third_sample.mat,third_sample.mat,1,3000,193,27.526,204.059,
third_sample.mat,third_sample.mat,1,3000,194,26.785,204.231,
third_sample.mat,third_sample.mat,1,3000,195,27.707,205.153,
third_sample.mat,third_sample.mat,1,3000,196,27.485,206.352,
third_sample.mat,third_sample.mat,1,3000,197,27.841,208.257,
third_sample.mat,third_sample.mat,1,3000,198,27.228,207.019,
third_sample.mat,third_sample.mat,1,3000,199,25.587,205.552,
third_sample.mat,third_sample.mat,1,3000,200,25.313,217.119,
third_sample.mat,third_sample.mat,1,3000,201,27.202,216.771,
third_sample.mat,third_sample.mat,1,3000,202,28.059,216.714,
third_sample.mat,third_sample.mat,1,3000,203,28.137,218.743,
third_sample.mat,third_sample.mat,1,3000,204,30.936,220.289,
third_sample.mat,third_sample.mat,1,3000,205,28.111,220.125,
third_sample.mat,third_sample.mat,1,3000,206,28.911,218.171,
third_sample.mat,third_sample.mat,1,3000,207,27.445,218.608,
third_sample.mat,third_sample.mat,1,3000,208,28.724,217.377,
third_sample.mat,third_sample.mat,1,3000,209,27.734,217.25,
third_sample.mat,third_sample.mat,1,3000,210,26.213,217.935,
third_sample.mat,third_sample.mat,1,3000,211,26.733,217.879,
third_sample.mat,third_sample.mat,1,3000,212,25.168,217.727,
third_sample.mat,third_sample.mat,1,3000,213,27.429,217.782,
third_sample.mat,third_sample.mat,1,3000,214,26.543,217.932,
third_sample.mat,third_sample.mat,1,3000,215,26.077,218.42,
third_sample.mat,third_sample.mat,1,3000,216,25.28,220.49,
third_sample.mat,third_sample.mat,1,3000,217,24.861,222.52,
third_sample.mat,third_sample.mat,1,3000,218,26.742,224.085,
third_sample.mat,third_sample.mat,1,3000,219,27.883,222.819,
third_sample.mat,third_sample.mat,1,3000,220,30.12,221.451,
third_sample.mat,third_sample.mat,1,3000,221,28.552,220.148,
third_sample.mat,third_sample.mat,1,3000,222,29.009,218.626,
third_sample.mat,third_sample.mat,1,3000,223,29.122,218.588,
third_sample.mat,third_sample.mat,1,3000,224,26.504,219.033,
third_sample.mat,third_sample.mat,1,3000,225,25.53,218.597,
third_sample.mat,third_sample.mat,1,3000,226,24.543,218.547,
third_sample.mat,third_sample.mat,1,3000,227,29.465,218.597,
third_sample.mat,third_sample.mat,1,3000,228,27.475,219.033,
third_sample.mat,third_sample.mat,1,3000,229,29.671,218.588,
third_sample.mat,third_sample.mat,1,3000,230,29.929,218.626,
third_sample.mat,third_sample.mat,1,3000,231,28.735,220.148,
third_sample.mat,third_sample.mat,1,3000,232,28.772,221.451,
third_sample.mat,third_sample.mat,1,3000,233,24.674,222.819,
third_sample.mat,third_sample.mat,1,3000,234,25.674,224.085,
third_sample.mat,third_sample.mat,1,3000,235,25.964,222.52,
third_sample.mat,third_sample.mat,1,3000,236,26.228,220.49,
third_sample.mat,third_sample.mat,1,3000,237,26.959,218.42,
third_sample.mat,third_sample.mat,1,3000,238,25.806,217.932,
third_sample.mat,third_sample.mat,1,3000,239,24.73,217.782,
third_sample.mat,third_sample.mat,1,3000,240,25.633,217.727,
third_sample.mat,third_sample.mat,1,3000,241,26.732,217.879,
third_sample.mat,third_sample.mat,1,3000,242,28.32,217.935,
third_sample.mat,third_sample.mat,1,3000,243,27.963,217.25,
third_sample.mat,third_sample.mat,1,3000,244,28.136,217.377,
third_sample.mat,third_sample.mat,1,3000,245,27.595,218.608,
third_sample.mat,third_sample.mat,1,3000,246,29.158,218.171,
third_sample.mat,third_sample.mat,1,3000,247,30.69,220.125,
third_sample.mat,third_sample.mat,1,3000,248,29.696,220.289,
third_sample.mat,third_sample.mat,1,3000,249,28.592,218.743,
third_sample.mat,third_sample.mat,1,3000,250,26.24,216.714,
third_sample.mat,third_sample.mat,1,3000,251,27.202,216.771,
third_sample.mat,third_sample.mat,1,3000,252,28.965,217.119,
third_sample.mat,third_sample.mat,1,3000,253,25.907,205.552,
third_sample.mat,third_sample.mat,1,3000,254,28.067,207.019,
third_sample.mat,third_sample.mat,1,3000,255,27.801,208.257,
third_sample.mat,third_sample.mat,1,3000,256,26.032,206.352,
third_sample.mat,third_sample.mat,1,3000,257,27.064,205.153,
third_sample.mat,third_sample.mat,1,3000,258,26.431,204.231,
third_sample.mat,third_sample.mat,1,3000,259,26.25,204.059,
third_sample.mat,third_sample.mat,1,3000,260,26.955,204.365,
third_sample.mat,third_sample.mat,1,3000,261,26.866,204.309,
third_sample.mat,third_sample.mat,1,3000,262,26.887,214.381,
third_sample.mat,third_sample.mat,1,3000,263,26.278,214.332,
third_sample.mat,third_sample.mat,1,3000,264,26.148,214.491,
third_sample.mat,third_sample.mat,1,3000,265,25.986,214.797,
third_sample.mat,third_sample.mat,1,3000,266,26.765,216.906,
third_sample.mat,third_sample.mat,1,3000,267,27.139,218.947,
third_sample.mat,third_sample.mat,1,3000,268,29.951,220.709,
third_sample.mat,third_sample.mat,1,3000,269,28.778,219.298,
third_sample.mat,third_sample.mat,1,3000,270,29.064,217.92,
third_sample.mat,third_sample.mat,1,3000,271,28.552,219.882,
third_sample.mat,third_sample.mat,1,3000,272,29.009,218.268,
third_sample.mat,third_sample.mat,1,3000,273,29.122,218.434,
third_sample.mat,third_sample.mat,1,3000,274,26.504,218.982,
third_sample.mat,third_sample.mat,1,3000,275,25.53,218.622,
third_sample.mat,third_sample.mat,1,3000,276,24.543,218.559,
third_sample.mat,third_sample.mat,1,3000,277,29.465,218.605,
third_sample.mat,third_sample.mat,1,3000,278,29.31,219.256,
third_sample.mat,third_sample.mat,1,3000,279,29.671,218.747,
third_sample.mat,third_sample.mat,1,3000,280,29.929,218.436,
third_sample.mat,third_sample.mat,1,3000,281,28.735,219.903,
third_sample.mat,third_sample.mat,1,3000,282,28.772,221.161,
third_sample.mat,third_sample.mat,1,3000,283,24.674,222.642,
third_sample.mat,third_sample.mat,1,3000,284,25.674,223.05,
third_sample.mat,third_sample.mat,1,3000,285,26.157,221.394,
third_sample.mat,third_sample.mat,1,3000,286,25.902,219.37,
third_sample.mat,third_sample.mat,1,3000,287,26.341,217.223,
third_sample.mat,third_sample.mat,1,3000,288,25.806,216.84,
third_sample.mat,third_sample.mat,1,3000,289,24.791,216.674,
third_sample.mat,third_sample.mat,1,3000,290,28.06,216.557,
third_sample.mat,third_sample.mat,1,3000,291,26.732,217.296,
third_sample.mat,third_sample.mat,1,3000,292,28.32,217.302,
third_sample.mat,third_sample.mat,1,3000,293,27.963,217.002,
third_sample.mat,third_sample.mat,1,3000,294,28.136,217.132,
third_sample.mat,third_sample.mat,1,3000,295,27.192,217.855,
third_sample.mat,third_sample.mat,1,3000,296,28.385,219.941,
third_sample.mat,third_sample.mat,1,3000,297,27.84,221.864,
third_sample.mat,third_sample.mat,1,3000,298,26.12,223.333,
third_sample.mat,third_sample.mat,1,3000,299,25.579,221.731,
third_sample.mat,third_sample.mat,1,3000,300,29.725,219.202,
third_sample.mat,third_sample.mat,1,3000,301,28.52,218.444,
third_sample.mat,third_sample.mat,1,3000,302,30.959,219.202,
third_sample.mat,third_sample.mat,1,3000,303,28.487,221.731,
third_sample.mat,third_sample.mat,1,3000,304,26.577,223.333,
third_sample.mat,third_sample.mat,1,3000,305,26.697,221.864,
third_sample.mat,third_sample.mat,1,3000,306,27.201,219.941,
third_sample.mat,third_sample.mat,1,3000,307,28.272,217.855,
third_sample.mat,third_sample.mat,1,3000,308,28.724,217.132,
third_sample.mat,third_sample.mat,1,3000,309,27.734,217.002,
third_sample.mat,third_sample.mat,1,3000,310,26.213,217.302,
third_sample.mat,third_sample.mat,1,3000,311,26.733,217.296,
third_sample.mat,third_sample.mat,1,3000,312,25.962,216.557,
third_sample.mat,third_sample.mat,1,3000,313,27.326,216.674,
third_sample.mat,third_sample.mat,1,3000,314,26.543,216.84,
third_sample.mat,third_sample.mat,1,3000,315,25.237,217.223,
third_sample.mat,third_sample.mat,1,3000,316,27.833,219.37,
third_sample.mat,third_sample.mat,1,3000,317,26.055,221.394,
third_sample.mat,third_sample.mat,1,3000,318,26.742,223.05,
third_sample.mat,third_sample.mat,1,3000,319,27.883,222.642,
third_sample.mat,third_sample.mat,1,3000,320,30.12,221.161,
third_sample.mat,third_sample.mat,1,3000,321,28.552,219.903,
third_sample.mat,third_sample.mat,1,3000,322,29.009,218.436,
third_sample.mat,third_sample.mat,1,3000,323,29.122,218.747,
third_sample.mat,third_sample.mat,1,3000,324,27.329,219.256,
third_sample.mat,third_sample.mat,1,3000,325,25.53,218.605,
third_sample.mat,third_sample.mat,1,3000,326,24.543,218.559,
third_sample.mat,third_sample.mat,1,3000,327,29.465,218.622,
third_sample.mat,third_sample.mat,1,3000,328,27.475,218.982,
third_sample.mat,third_sample.mat,1,3000,329,29.671,218.434,
third_sample.mat,third_sample.mat,1,3000,330,29.929,218.268,
third_sample.mat,third_sample.mat,1,3000,331,28.735,219.882,
third_sample.mat,third_sample.mat,1,3000,332,28.046,217.92,
third_sample.mat,third_sample.mat,1,3000,333,28.162,219.298,
third_sample.mat,third_sample.mat,1,3000,334,24.869,220.709,
third_sample.mat,third_sample.mat,1,3000,335,27.232,218.947,
third_sample.mat,third_sample.mat,1,3000,336,25.257,216.906,
third_sample.mat,third_sample.mat,1,3000,337,26.574,214.797,
third_sample.mat,third_sample.mat,1,3000,338,26.606,214.491,
third_sample.mat,third_sample.mat,1,3000,339,26.318,214.332,
third_sample.mat,third_sample.mat,1,3000,340,26.504,214.381,
third_sample.mat,third_sample.mat,1,3000,341,28.503,204.309,
third_sample.mat,third_sample.mat,1,3000,342,27.18,204.365,
third_sample.mat,third_sample.mat,1,3000,343,27.526,204.059,
third_sample.mat,third_sample.mat,1,3000,344,26.785,204.231,
third_sample.mat,third_sample.mat,1,3000,345,27.707,205.153,
third_sample.mat,third_sample.mat,1,3000,346,27.485,206.352,
third_sample.mat,third_sample.mat,1,3000,347,27.841,208.257,
third_sample.mat,third_sample.mat,1,3000,348,27.228,207.019,
third_sample.mat,third_sample.mat,1,3000,349,25.587,205.552,
third_sample.mat,third_sample.mat,1,3000,350,25.313,217.119,
third_sample.mat,third_sample.mat,1,3000,351,27.202,216.771,
third_sample.mat,third_sample.mat,1,3000,352,28.059,216.714,
third_sample.mat,third_sample.mat,1,3000,353,28.137,218.743,
third_sample.mat,third_sample.mat,1,3000,354,30.936,220.289,
third_sample.mat,third_sample.mat,1,3000,355,28.111,220.125,
third_sample.mat,third_sample.mat,1,3000,356,28.911,218.171,
third_sample.mat,third_sample.mat,1,3000,357,27.445,218.608,
third_sample.mat,third_sample.mat,1,3000,358,28.724,217.377,
third_sample.mat,third_sample.mat,1,3000,359,27.734,217.25,
third_sample.mat,third_sample.mat,1,3000,360,26.213,217.935,
third_sample.mat,third_sample.mat,1,3000,361,26.733,217.879,
third_sample.mat,third_sample.mat,1,3000,362,25.168,217.727,
third_sample.mat,third_sample.mat,1,3000,363,27.429,217.782,
third_sample.mat,third_sample.mat,1,3000,364,26.543,217.932,
third_sample.mat,third_sample.mat,1,3000,365,26.077,218.42,
third_sample.mat,third_sample.mat,1,3000,366,25.28,220.49,
third_sample.mat,third_sample.mat,1,3000,367,24.861,222.52,
third_sample.mat,third_sample.mat,1,3000,368,26.742,224.085,
third_sample.mat,third_sample.mat,1,3000,369,27.883,222.819,
third_sample.mat,third_sample.mat,1,3000,370,30.12,221.451,
third_sample.mat,third_sample.mat,1,3000,371,28.552,220.148,
third_sample.mat,third_sample.mat,1,3000,372,29.009,218.626,
third_sample.mat,third_sample.mat,1,3000,373,29.122,218.588,
third_sample.mat,third_sample.mat,1,3000,374,26.504,219.033,
third_sample.mat,third_sample.mat,1,3000,375,25.53,218.597,
third_sample.mat,third_sample.mat,1,3000,376,24.543,218.547,
third_sample.mat,third_sample.mat,1,3000,377,29.465,218.597,
third_sample.mat,third_sample.mat,1,3000,378,27.475,219.033,
third_sample.mat,third_sample.mat,1,3000,379,29.671,218.588,
third_sample.mat,third_sample.mat,1,3000,380,29.929,218.626,
third_sample.mat,third_sample.mat,1,3000,381,28.735,220.148,
third_sample.mat,third_sample.mat,1,3000,382,28.772,221.451,
third_sample.mat,third_sample.mat,1,3000,383,24.674,222.819,
third_sample.mat,third_sample.mat,1,3000,384,25.674,224.085,
third_sample.mat,third_sample.mat,1,3000,385,25.964,222.52,
third_sample.mat,third_sample.mat,1,3000,386,26.228,220.49,
third_sample.mat,third_sample.mat,1,3000,387,26.959,218.42,
third_sample.mat,third_sample.mat,1,3000,388,25.806,217.932,
third_sample.mat,third_sample.mat,1,3000,389,24.73,217.782,
third_sample.mat,third_sample.mat,1,3000,390,25.633,217.727,
third_sample.mat,third_sample.mat,1,3000,391,26.732,217.879,
third_sample.mat,third_sample.mat,1,3000,392,28.32,217.935,
third_sample.mat,third_sample.mat,1,3000,393,27.963,217.25,
third_sample.mat,third_sample.mat,1,3000,394,28.136,217.377,
third_sample.mat,third_sample.mat,1,3000,395,27.595,218.608,
third_sample.mat,third_sample.mat,1,3000,396,29.158,218.171,
third_sample.mat,third_sample.mat,1,3000,397,30.69,220.125,
third_sample.mat,third_sample.mat,1,3000,398,29.696,220.289,
third_sample.mat,third_sample.mat,1,3000,399,28.592,218.743,
third_sample.mat,third_sample.mat,1,3000,400,26.24,216.714,
third_sample.mat,third_sample.mat,1,3000,401,27.202,216.771,
third_sample.mat,third_sample.mat,1,3000,402,28.965,217.119,
third_sample.mat,third_sample.mat,1,3000,403,25.907,205.552,
third_sample.mat,third_sample.mat,1,3000,404,28.067,207.019,
third_sample.mat,third_sample.mat,1,3000,405,27.801,208.257,
third_sample.mat,third_sample.mat,1,3000,406,26.032,206.352,
third_sample.mat,third_sample.mat,1,3000,407,27.064,205.153,
third_sample.mat,third_sample.mat,1,3000,408,26.431,204.231,
third_sample.mat,third_sample.mat,1,3000,409,26.25,204.059,
third_sample.mat,third_sample.mat,1,3000,410,26.955,204.365,
third_sample.mat,third_sample.mat,1,3000,411,26.866,204.309,
third_sample.mat,third_sample.mat,1,3000,412,26.887,214.381,
third_sample.mat,third_sample.mat,1,3000,413,26.278,214.332,
third_sample.mat,third_sample.mat,1,3000,414,26.148,214.491,
third_sample.mat,third_sample.mat,1,3000,415,25.986,214.797,
third_sample.mat,third_sample.mat,1,3000,416,26.765,216.906,
third_sample.mat,third_sample.mat,1,3000,417,27.139,218.947,
third_sample.mat,third_sample.mat,1,3000,418,29.951,220.709,
third_sample.mat,third_sample.mat,1,3000,419,28.778,219.298,
third_sample.mat,third_sample.mat,1,3000,420,29.064,217.92,
third_sample.mat,third_sample.mat,1,3000,421,28.552,219.882,
third_sample.mat,third_sample.mat,1,3000,422,29.009,218.268,
third_sample.mat,third_sample.mat,1,3000,423,29.122,218.434,
third_sample.mat,third_sample.mat,1,3000,424,26.504,218.982,
third_sample.mat,third_sample.mat,1,3000,425,25.53,218.622,
third_sample.mat,third_sample.mat,1,3000,426,24.543,218.559,
third_sample.mat,third_sample.mat,1,3000,427,29.465,218.605,
third_sample.mat,third_sample.mat,1,3000,428,29.31,219.256,
third_sample.mat,third_sample.mat,1,3000,429,29.671,218.747,
third_sample.mat,third_sample.mat,1,3000,430,29.929,218.436,
third_sample.mat,third_sample.mat,1,3000,431,28.735,219.903,
third_sample.mat,third_sample.mat,1,3000,432,28.772,221.161,
third_sample.mat,third_sample.mat,1,3000,433,24.674,222.642,
third_sample.mat,third_sample.mat,1,3000,434,25.674,223.05,
third_sample.mat,third_sample.mat,1,3000,435,26.157,221.394,
third_sample.mat,third_sample.mat,1,3000,436,25.902,219.37,
