Filename,Label,seg_Start,seg_End,t_ms,CPP,strF0,Column1
first_sample.mat,first_sample.mat,1,3000,78,28.832,218.84,
first_sample.mat,first_sample.mat,1,3000,79,30.05,218.376,
first_sample.mat,first_sample.mat,1,3000,80,31.292,218.871,
first_sample.mat,first_sample.mat,1,3000,81,28.376,220.215,
first_sample.mat,first_sample.mat,1,3000,82,26.652,221.75,
first_sample.mat,first_sample.mat,1,3000,83,26.95,222.968,
first_sample.mat,first_sample.mat,1,3000,84,25.271,223.18,
first_sample.mat,first_sample.mat,1,3000,85,26.063,221.779,
first_sample.mat,first_sample.mat,1,3000,86,25.965,219.747,
first_sample.mat,first_sample.mat,1,3000,87,27.741,217.484,
first_sample.mat,first_sample.mat,1,3000,88,27.138,217.06,
first_sample.mat,first_sample.mat,1,3000,89,26.628,216.433,
first_sample.mat,first_sample.mat,1,3000,90,27.021,215.671,
first_sample.mat,first_sample.mat,1,3000,91,24.516,217.385,
first_sample.mat,first_sample.mat,1,3000,92,26.045,212.472,
first_sample.mat,first_sample.mat,1,3000,93,27.656,213.346,
first_sample.mat,first_sample.mat,1,3000,94,28.417,213.483,
first_sample.mat,first_sample.mat,1,3000,95,27.5,217.159,
first_sample.mat,first_sample.mat,1,3000,96,28.01,219.306,
first_sample.mat,first_sample.mat,1,3000,97,26.907,221.259,
first_sample.mat,first_sample.mat,1,3000,98,26.989,222.462,
first_sample.mat,first_sample.mat,1,3000,99,27.457,222.366,
first_sample.mat,first_sample.mat,1,3000,100,26.644,218.624,
first_sample.mat,first_sample.mat,1,3000,101,26.861,223.777,
first_sample.mat,first_sample.mat,1,3000,102,26.218,220.606,
first_sample.mat,first_sample.mat,1,3000,103,25.884,206.859,
first_sample.mat,first_sample.mat,1,3000,104,25.631,204.77,
first_sample.mat,first_sample.mat,1,3000,105,27.286,203.425,
first_sample.mat,first_sample.mat,1,3000,106,26.657,201.518,
first_sample.mat,first_sample.mat,1,3000,107,25.777,199.362,
first_sample.mat,first_sample.mat,1,3000,108,27.105,197.882,
first_sample.mat,first_sample.mat,1,3000,109,27.206,197.709,
first_sample.mat,first_sample.mat,1,3000,110,27.552,197.147,
first_sample.mat,first_sample.mat,1,3000,111,26.519,200.009,
first_sample.mat,first_sample.mat,1,3000,112,26.702,194.769,
first_sample.mat,first_sample.mat,1,3000,113,27.212,195.583,
first_sample.mat,first_sample.mat,1,3000,114,27.533,196.103,
first_sample.mat,first_sample.mat,1,3000,115,27.375,196.417,
first_sample.mat,first_sample.mat,1,3000,116,28.004,198.574,
first_sample.mat,first_sample.mat,1,3000,117,28.327,200.606,
first_sample.mat,first_sample.mat,1,3000,118,27.719,202.209,
first_sample.mat,first_sample.mat,1,3000,119,27.732,201.654,
first_sample.mat,first_sample.mat,1,3000,120,31.575,200.413,
first_sample.mat,first_sample.mat,1,3000,121,30.098,219.755,
first_sample.mat,first_sample.mat,1,3000,122,29.03,218.381,
first_sample.mat,first_sample.mat,1,3000,123,31.871,218.118,
first_sample.mat,first_sample.mat,1,3000,124,27.615,218.616,
first_sample.mat,first_sample.mat,1,3000,125,27.128,218.092,
first_sample.mat,first_sample.mat,1,3000,126,24.226,217.884,
first_sample.mat,first_sample.mat,1,3000,127,29.085,218.016,
first_sample.mat,first_sample.mat,1,3000,128,29.775,220.406,
first_sample.mat,first_sample.mat,1,3000,129,29.967,219.913,
first_sample.mat,first_sample.mat,1,3000,130,28.926,219.958,
first_sample.mat,first_sample.mat,1,3000,131,29.171,221.293,
first_sample.mat,first_sample.mat,1,3000,132,26.652,222.445,
first_sample.mat,first_sample.mat,1,3000,133,26.95,223.75,
first_sample.mat,first_sample.mat,1,3000,134,25.271,223.584,
first_sample.mat,first_sample.mat,1,3000,135,26.063,222.089,
first_sample.mat,first_sample.mat,1,3000,136,25.965,220.134,
first_sample.mat,first_sample.mat,1,3000,137,27.949,216.354,
first_sample.mat,first_sample.mat,1,3000,138,27.617,215.997,
first_sample.mat,first_sample.mat,1,3000,139,26.656,215.58,
first_sample.mat,first_sample.mat,1,3000,140,24.857,214.891,
first_sample.mat,first_sample.mat,1,3000,141,24.754,222.075,
first_sample.mat,first_sample.mat,1,3000,142,27.694,219.234,
first_sample.mat,first_sample.mat,1,3000,143,29.232,221.034,
first_sample.mat,first_sample.mat,1,3000,144,26.961,221.172,
first_sample.mat,first_sample.mat,1,3000,145,27.317,222.104,
first_sample.mat,first_sample.mat,1,3000,146,26.288,224.202,
first_sample.mat,first_sample.mat,1,3000,147,30.824,226.129,
first_sample.mat,first_sample.mat,1,3000,148,29.282,227.577,
first_sample.mat,first_sample.mat,1,3000,149,31.073,226.9,
first_sample.mat,first_sample.mat,1,3000,150,26.644,218.13,
first_sample.mat,first_sample.mat,1,3000,151,25.329,221.88,
first_sample.mat,first_sample.mat,1,3000,152,26.87,218.131,
first_sample.mat,first_sample.mat,1,3000,153,28.379,226.902,
first_sample.mat,first_sample.mat,1,3000,154,27.205,227.579,
first_sample.mat,first_sample.mat,1,3000,155,27.638,226.131,
first_sample.mat,first_sample.mat,1,3000,156,26.314,224.204,
first_sample.mat,first_sample.mat,1,3000,157,28.273,222.105,
first_sample.mat,first_sample.mat,1,3000,158,28.345,221.174,
first_sample.mat,first_sample.mat,1,3000,159,28.747,221.036,
first_sample.mat,first_sample.mat,1,3000,160,27.644,219.235,
first_sample.mat,first_sample.mat,1,3000,161,26.358,222.076,
first_sample.mat,first_sample.mat,1,3000,162,26.272,214.891,
first_sample.mat,first_sample.mat,1,3000,163,27.921,215.58,
first_sample.mat,first_sample.mat,1,3000,164,26.448,215.997,
first_sample.mat,first_sample.mat,1,3000,165,28.335,216.354,
first_sample.mat,first_sample.mat,1,3000,166,28.519,220.134,
first_sample.mat,first_sample.mat,1,3000,167,25.794,222.089,
first_sample.mat,first_sample.mat,1,3000,168,27.197,223.584,
first_sample.mat,first_sample.mat,1,3000,169,27.317,223.75,
first_sample.mat,first_sample.mat,1,3000,170,28.781,222.445,
first_sample.mat,first_sample.mat,1,3000,171,29.18,221.294,
first_sample.mat,first_sample.mat,1,3000,172,30.814,219.958,
first_sample.mat,first_sample.mat,1,3000,173,30.02,219.913,
first_sample.mat,first_sample.mat,1,3000,174,29.481,220.406,
first_sample.mat,first_sample.mat,1,3000,175,27.128,218.016,
first_sample.mat,first_sample.mat,1,3000,176,24.226,217.884,
first_sample.mat,first_sample.mat,1,3000,177,29.085,218.092,
first_sample.mat,first_sample.mat,1,3000,178,28.832,218.616,
first_sample.mat,first_sample.mat,1,3000,179,30.05,218.117,
first_sample.mat,first_sample.mat,1,3000,180,31.292,218.381,
first_sample.mat,first_sample.mat,1,3000,181,28.376,219.755,
first_sample.mat,first_sample.mat,1,3000,182,28.232,200.413,
first_sample.mat,first_sample.mat,1,3000,183,25.47,201.654,
first_sample.mat,first_sample.mat,1,3000,184,27.678,202.209,
first_sample.mat,first_sample.mat,1,3000,185,28.301,200.606,
first_sample.mat,first_sample.mat,1,3000,186,28.461,198.574,
first_sample.mat,first_sample.mat,1,3000,187,25.947,196.417,
first_sample.mat,first_sample.mat,1,3000,188,26.732,196.104,
first_sample.mat,first_sample.mat,1,3000,189,27.434,195.583,
first_sample.mat,first_sample.mat,1,3000,190,28.242,194.769,
first_sample.mat,first_sample.mat,1,3000,191,28.528,200.005,
first_sample.mat,first_sample.mat,1,3000,192,26.661,197.143,
first_sample.mat,first_sample.mat,1,3000,193,24.59,197.705,
first_sample.mat,first_sample.mat,1,3000,194,26.245,197.878,
first_sample.mat,first_sample.mat,1,3000,195,27.472,199.36,
first_sample.mat,first_sample.mat,1,3000,196,26.971,201.516,
first_sample.mat,first_sample.mat,1,3000,197,26.124,203.423,
first_sample.mat,first_sample.mat,1,3000,198,25.903,204.768,
first_sample.mat,first_sample.mat,1,3000,199,26.061,206.846,
first_sample.mat,first_sample.mat,1,3000,200,25.797,220.596,
first_sample.mat,first_sample.mat,1,3000,201,26.861,223.767,
first_sample.mat,first_sample.mat,1,3000,202,26.87,218.612,
first_sample.mat,first_sample.mat,1,3000,203,27.991,222.354,
first_sample.mat,first_sample.mat,1,3000,204,25.866,222.449,
first_sample.mat,first_sample.mat,1,3000,205,27.026,221.246,
first_sample.mat,first_sample.mat,1,3000,206,27.311,219.293,
first_sample.mat,first_sample.mat,1,3000,207,28.063,217.145,
first_sample.mat,first_sample.mat,1,3000,208,27.818,213.481,
first_sample.mat,first_sample.mat,1,3000,209,29.196,213.343,
first_sample.mat,first_sample.mat,1,3000,210,27.534,212.47,
first_sample.mat,first_sample.mat,1,3000,211,27.484,217.385,
first_sample.mat,first_sample.mat,1,3000,212,26.077,215.671,
first_sample.mat,first_sample.mat,1,3000,213,27.31,216.433,
first_sample.mat,first_sample.mat,1,3000,214,26.108,217.06,
first_sample.mat,first_sample.mat,1,3000,215,26.42,217.484,
first_sample.mat,first_sample.mat,1,3000,216,28.519,219.747,
first_sample.mat,first_sample.mat,1,3000,217,25.794,221.779,
first_sample.mat,first_sample.mat,1,3000,218,27.197,223.18,
first_sample.mat,first_sample.mat,1,3000,219,27.317,222.968,
first_sample.mat,first_sample.mat,1,3000,220,28.781,221.75,
first_sample.mat,first_sample.mat,1,3000,221,30.098,220.215,
first_sample.mat,first_sample.mat,1,3000,222,29.03,218.871,
first_sample.mat,first_sample.mat,1,3000,223,31.871,218.377,
first_sample.mat,first_sample.mat,1,3000,224,27.615,218.84,
first_sample.mat,first_sample.mat,1,3000,225,27.128,218.098,
first_sample.mat,first_sample.mat,1,3000,226,24.226,217.897,
first_sample.mat,first_sample.mat,1,3000,227,29.085,218.098,
first_sample.mat,first_sample.mat,1,3000,228,28.832,218.84,
first_sample.mat,first_sample.mat,1,3000,229,30.05,218.376,
first_sample.mat,first_sample.mat,1,3000,230,31.292,218.871,
first_sample.mat,first_sample.mat,1,3000,231,28.376,220.215,
first_sample.mat,first_sample.mat,1,3000,232,26.652,221.75,
first_sample.mat,first_sample.mat,1,3000,233,26.95,222.968,
first_sample.mat,first_sample.mat,1,3000,234,25.271,223.18,
first_sample.mat,first_sample.mat,1,3000,235,26.063,221.779,
first_sample.mat,first_sample.mat,1,3000,236,25.965,219.747,
first_sample.mat,first_sample.mat,1,3000,237,27.741,217.484,
first_sample.mat,first_sample.mat,1,3000,238,27.138,217.06,
first_sample.mat,first_sample.mat,1,3000,239,26.628,216.433,
first_sample.mat,first_sample.mat,1,3000,240,27.021,215.671,
first_sample.mat,first_sample.mat,1,3000,241,24.516,217.385,
first_sample.mat,first_sample.mat,1,3000,242,26.045,212.472,
first_sample.mat,first_sample.mat,1,3000,243,27.656,213.346,
first_sample.mat,first_sample.mat,1,3000,244,28.417,213.483,
first_sample.mat,first_sample.mat,1,3000,245,27.5,217.159,
first_sample.mat,first_sample.mat,1,3000,246,28.01,219.306,
first_sample.mat,first_sample.mat,1,3000,247,26.907,221.259,
first_sample.mat,first_sample.mat,1,3000,248,26.989,222.462,
first_sample.mat,first_sample.mat,1,3000,249,27.457,222.366,
first_sample.mat,first_sample.mat,1,3000,250,26.644,218.624,
first_sample.mat,first_sample.mat,1,3000,251,26.861,223.777,
first_sample.mat,first_sample.mat,1,3000,252,26.218,220.606,
first_sample.mat,first_sample.mat,1,3000,253,25.884,206.859,
first_sample.mat,first_sample.mat,1,3000,254,25.631,204.77,
first_sample.mat,first_sample.mat,1,3000,255,27.286,203.425,
first_sample.mat,first_sample.mat,1,3000,256,26.657,201.518,
first_sample.mat,first_sample.mat,1,3000,257,25.777,199.362,
first_sample.mat,first_sample.mat,1,3000,258,27.105,197.882,
first_sample.mat,first_sample.mat,1,3000,259,27.206,197.709,
first_sample.mat,first_sample.mat,1,3000,260,27.552,197.147,
first_sample.mat,first_sample.mat,1,3000,261,26.519,200.009,
first_sample.mat,first_sample.mat,1,3000,262,26.702,194.769,
first_sample.mat,first_sample.mat,1,3000,263,27.212,195.583,
first_sample.mat,first_sample.mat,1,3000,264,27.533,196.103,
first_sample.mat,first_sample.mat,1,3000,265,27.375,196.417,
first_sample.mat,first_sample.mat,1,3000,266,28.004,198.574,
first_sample.mat,first_sample.mat,1,3000,267,28.327,200.606,
first_sample.mat,first_sample.mat,1,3000,268,27.719,202.209,
first_sample.mat,first_sample.mat,1,3000,269,27.732,201.654,
first_sample.mat,first_sample.mat,1,3000,270,31.575,200.413,
first_sample.mat,first_sample.mat,1,3000,271,30.098,219.755,
first_sample.mat,first_sample.mat,1,3000,272,29.03,218.381,
first_sample.mat,first_sample.mat,1,3000,273,31.871,218.118,
first_sample.mat,first_sample.mat,1,3000,274,27.615,218.616,
first_sample.mat,first_sample.mat,1,3000,275,27.128,218.092,
first_sample.mat,first_sample.mat,1,3000,276,24.226,217.884,
first_sample.mat,first_sample.mat,1,3000,277,29.085,218.016,
first_sample.mat,first_sample.mat,1,3000,278,29.775,220.406,
first_sample.mat,first_sample.mat,1,3000,279,29.967,219.913,
first_sample.mat,first_sample.mat,1,3000,280,28.926,219.958,
first_sample.mat,first_sample.mat,1,3000,281,29.171,221.293,
first_sample.mat,first_sample.mat,1,3000,282,26.652,222.445,
first_sample.mat,first_sample.mat,1,3000,283,26.95,223.75,
first_sample.mat,first_sample.mat,1,3000,284,25.271,223.584,
first_sample.mat,first_sample.mat,1,3000,285,26.063,222.089,
first_sample.mat,first_sample.mat,1,3000,286,25.965,220.134,
first_sample.mat,first_sample.mat,1,3000,287,27.949,216.354,
first_sample.mat,first_sample.mat,1,3000,288,27.617,215.997,
first_sample.mat,first_sample.mat,1,3000,289,26.656,215.58,
first_sample.mat,first_sample.mat,1,3000,290,24.857,214.891,
first_sample.mat,first_sample.mat,1,3000,291,24.754,222.075,
first_sample.mat,first_sample.mat,1,3000,292,27.694,219.234,
first_sample.mat,first_sample.mat,1,3000,293,29.232,221.034,
first_sample.mat,first_sample.mat,1,3000,294,26.961,221.172,
first_sample.mat,first_sample.mat,1,3000,295,27.317,222.104,
first_sample.mat,first_sample.mat,1,3000,296,26.288,224.202,
first_sample.mat,first_sample.mat,1,3000,297,30.824,226.129,
first_sample.mat,first_sample.mat,1,3000,298,29.282,227.577,
first_sample.mat,first_sample.mat,1,3000,299,31.073,226.9,
first_sample.mat,first_sample.mat,1,3000,300,26.644,218.13,
first_sample.mat,first_sample.mat,1,3000,301,25.329,221.88,
first_sample.mat,first_sample.mat,1,3000,302,26.87,218.131,
first_sample.mat,first_sample.mat,1,3000,303,28.379,226.902,
first_sample.mat,first_sample.mat,1,3000,304,27.205,227.579,
first_sample.mat,first_sample.mat,1,3000,305,27.638,226.131,
first_sample.mat,first_sample.mat,1,3000,306,26.314,224.204,
first_sample.mat,first_sample.mat,1,3000,307,28.273,222.105,
first_sample.mat,first_sample.mat,1,3000,308,28.345,221.174,
first_sample.mat,first_sample.mat,1,3000,309,28.747,221.036,
first_sample.mat,first_sample.mat,1,3000,310,27.644,219.235,
first_sample.mat,first_sample.mat,1,3000,311,26.358,222.076,
first_sample.mat,first_sample.mat,1,3000,312,26.272,214.891,
first_sample.mat,first_sample.mat,1,3000,313,27.921,215.58,
first_sample.mat,first_sample.mat,1,3000,314,26.448,215.997,
first_sample.mat,first_sample.mat,1,3000,315,28.335,216.354,
first_sample.mat,first_sample.mat,1,3000,316,28.519,220.134,
first_sample.mat,first_sample.mat,1,3000,317,25.794,222.089,
first_sample.mat,first_sample.mat,1,3000,318,27.197,223.584,
first_sample.mat,first_sample.mat,1,3000,319,27.317,223.75,
first_sample.mat,first_sample.mat,1,3000,320,28.781,222.445,
first_sample.mat,first_sample.mat,1,3000,321,29.18,221.294,
first_sample.mat,first_sample.mat,1,3000,322,30.814,219.958,
first_sample.mat,first_sample.mat,1,3000,323,30.02,219.913,
first_sample.mat,first_sample.mat,1,3000,324,29.481,220.406,
first_sample.mat,first_sample.mat,1,3000,325,27.128,218.016,
first_sample.mat,first_sample.mat,1,3000,326,24.226,217.884,
first_sample.mat,first_sample.mat,1,3000,327,29.085,218.092,
first_sample.mat,first_sample.mat,1,3000,328,28.832,218.616,
first_sample.mat,first_sample.mat,1,3000,329,30.05,218.117,
first_sample.mat,first_sample.mat,1,3000,330,31.292,218.381,
first_sample.mat,first_sample.mat,1,3000,331,28.376,219.755,
first_sample.mat,first_sample.mat,1,3000,332,28.232,200.413,
first_sample.mat,first_sample.mat,1,3000,333,25.47,201.654,
first_sample.mat,first_sample.mat,1,3000,334,27.678,202.209,
first_sample.mat,first_sample.mat,1,3000,335,28.301,200.606,
first_sample.mat,first_sample.mat,1,3000,336,28.461,198.574,
first_sample.mat,first_sample.mat,1,3000,337,25.947,196.417,
first_sample.mat,first_sample.mat,1,3000,338,26.732,196.104,
first_sample.mat,first_sample.mat,1,3000,339,27.434,195.583,
first_sample.mat,first_sample.mat,1,3000,340,28.242,194.769,
first_sample.mat,first_sample.mat,1,3000,341,28.528,200.005,
first_sample.mat,first_sample.mat,1,3000,342,26.661,197.143,
first_sample.mat,first_sample.mat,1,3000,343,24.59,197.705,
first_sample.mat,first_sample.mat,1,3000,344,26.245,197.878,
first_sample.mat,first_sample.mat,1,3000,345,27.472,199.36,
first_sample.mat,first_sample.mat,1,3000,346,26.971,201.516,
first_sample.mat,first_sample.mat,1,3000,347,26.124,203.423,
first_sample.mat,first_sample.mat,1,3000,348,25.903,204.768,
first_sample.mat,first_sample.mat,1,3000,349,26.061,206.846,
first_sample.mat,first_sample.mat,1,3000,350,25.797,220.596,
first_sample.mat,first_sample.mat,1,3000,351,26.861,223.767,
first_sample.mat,first_sample.mat,1,3000,352,26.87,218.612,
first_sample.mat,first_sample.mat,1,3000,353,27.991,222.354,
first_sample.mat,first_sample.mat,1,3000,354,25.866,222.449,
first_sample.mat,first_sample.mat,1,3000,355,27.026,221.246,
first_sample.mat,first_sample.mat,1,3000,356,27.311,219.293,
first_sample.mat,first_sample.mat,1,3000,357,28.063,217.145,
first_sample.mat,first_sample.mat,1,3000,358,27.818,213.481,
first_sample.mat,first_sample.mat,1,3000,359,29.196,213.343,
first_sample.mat,first_sample.mat,1,3000,360,27.534,212.47,
first_sample.mat,first_sample.mat,1,3000,361,27.484,217.385,
first_sample.mat,first_sample.mat,1,3000,362,26.077,215.671,
first_sample.mat,first_sample.mat,1,3000,363,27.31,216.433,
first_sample.mat,first_sample.mat,1,3000,364,26.108,217.06,
first_sample.mat,first_sample.mat,1,3000,365,26.42,217.484,
first_sample.mat,first_sample.mat,1,3000,366,28.519,219.747,
first_sample.mat,first_sample.mat,1,3000,367,25.794,221.779,
first_sample.mat,first_sample.mat,1,3000,368,27.197,223.18,
first_sample.mat,first_sample.mat,1,3000,369,27.317,222.968,
first_sample.mat,first_sample.mat,1,3000,370,28.781,221.75,
first_sample.mat,first_sample.mat,1,3000,371,30.098,220.215,
first_sample.mat,first_sample.mat,1,3000,372,29.03,218.871,
first_sample.mat,first_sample.mat,1,3000,373,31.871,218.377,
first_sample.mat,first_sample.mat,1,3000,374,27.615,218.84,
first_sample.mat,first_sample.mat,1,3000,375,27.128,218.098,
first_sample.mat,first_sample.mat,1,3000,376,24.226,217.897,
first_sample.mat,first_sample.mat,1,3000,377,29.085,218.098,
first_sample.mat,first_sample.mat,1,3000,378,28.832,218.84,
first_sample.mat,first_sample.mat,1,3000,379,30.05,218.376,
first_sample.mat,first_sample.mat,1,3000,380,31.292,218.871,
first_sample.mat,first_sample.mat,1,3000,381,28.376,220.215,
first_sample.mat,first_sample.mat,1,3000,382,26.652,221.75,
first_sample.mat,first_sample.mat,1,3000,383,26.95,222.968,
first_sample.mat,first_sample.mat,1,3000,384,25.271,223.18,
first_sample.mat,first_sample.mat,1,3000,385,26.063,221.779,
first_sample.mat,first_sample.mat,1,3000,386,25.965,219.747,
first_sample.mat,first_sample.mat,1,3000,387,27.741,217.484,
first_sample.mat,first_sample.mat,1,3000,388,27.138,217.06,
first_sample.mat,first_sample.mat,1,3000,389,26.628,216.433,
first_sample.mat,first_sample.mat,1,3000,390,27.021,215.671,
first_sample.mat,first_sample.mat,1,3000,391,24.516,217.385,
first_sample.mat,first_sample.mat,1,3000,392,26.045,212.472,
first_sample.mat,first_sample.mat,1,3000,393,27.656,213.346,
first_sample.mat,first_sample.mat,1,3000,394,28.417,213.483,
first_sample.mat,first_sample.mat,1,3000,395,27.5,217.159,
first_sample.mat,first_sample.mat,1,3000,396,28.01,219.306,
first_sample.mat,first_sample.mat,1,3000,397,26.907,221.259,
first_sample.mat,first_sample.mat,1,3000,398,26.989,222.462,
first_sample.mat,first_sample.mat,1,3000,399,27.457,222.366,
first_sample.mat,first_sample.mat,1,3000,400,26.644,218.624,
first_sample.mat,first_sample.mat,1,3000,401,26.861,223.777,
first_sample.mat,first_sample.mat,1,3000,402,26.218,220.606,
first_sample.mat,first_sample.mat,1,3000,403,25.884,206.859,
first_sample.mat,first_sample.mat,1,3000,404,25.631,204.77,
first_sample.mat,first_sample.mat,1,3000,405,27.286,203.425,
first_sample.mat,first_sample.mat,1,3000,406,26.657,201.518,
first_sample.mat,first_sample.mat,1,3000,407,25.777,199.362,
first_sample.mat,first_sample.mat,1,3000,408,27.105,197.882,
first_sample.mat,first_sample.mat,1,3000,409,27.206,197.709,
first_sample.mat,first_sample.mat,1,3000,410,27.552,197.147,
first_sample.mat,first_sample.mat,1,3000,411,26.519,200.009,
first_sample.mat,first_sample.mat,1,3000,412,26.702,194.769,
first_sample.mat,first_sample.mat,1,3000,413,27.212,195.583,
first_sample.mat,first_sample.mat,1,3000,414,27.533,196.103,
first_sample.mat,first_sample.mat,1,3000,415,27.375,196.417,
first_sample.mat,first_sample.mat,1,3000,416,28.004,198.574,
first_sample.mat,first_sample.mat,1,3000,417,28.327,200.606,
first_sample.mat,first_sample.mat,1,3000,418,27.719,202.209,
first_sample.mat,first_sample.mat,1,3000,419,27.732,201.654,
first_sample.mat,first_sample.mat,1,3000,420,31.575,200.413,
first_sample.mat,first_sample.mat,1,3000,421,30.098,219.755,
first_sample.mat,first_sample.mat,1,3000,422,29.03,218.381,
first_sample.mat,first_sample.mat,1,3000,423,31.871,218.118,
first_sample.mat,first_sample.mat,1,3000,424,27.615,218.616,
first_sample.mat,first_sample.mat,1,3000,425,27.128,218.092,
first_sample.mat,first_sample.mat,1,3000,426,24.226,217.884,
first_sample.mat,first_sample.mat,1,3000,427,29.085,218.016,
first_sample.mat,first_sample.mat,1,3000,428,29.775,220.406,
first_sample.mat,first_sample.mat,1,3000,429,29.967,219.913,
first_sample.mat,first_sample.mat,1,3000,430,28.926,219.958,
first_sample.mat,first_sample.mat,1,3000,431,29.171,221.293,
first_sample.mat,first_sample.mat,1,3000,432,26.652,222.445,
first_sample.mat,first_sample.mat,1,3000,433,26.95,223.75,
first_sample.mat,first_sample.mat,1,3000,434,25.271,223.584,
first_sample.mat,first_sample.mat,1,3000,435,26.063,222.089,
first_sample.mat,first_sample.mat,1,3000,436,25.965,220.134,
