Filename,Label,seg_Start,seg_End,t_ms,CPP,strF0,Column1
second_sample.mat,second_sample.mat,1,3000,733,7.272,206.199,
second_sample.mat,second_sample.mat,1,3000,734,7.273,206.259,
second_sample.mat,second_sample.mat,1,3000,735,8.04,206.316,
second_sample.mat,second_sample.mat,1,3000,736,7.304,206.366,
second_sample.mat,second_sample.mat,1,3000,737,8.207,206.407,
second_sample.mat,second_sample.mat,1,3000,738,8.322,206.485,
second_sample.mat,second_sample.mat,1,3000,739,7.684,206.466,
second_sample.mat,second_sample.mat,1,3000,740,7.85,206.472,
second_sample.mat,second_sample.mat,1,3000,741,10.081,206.401,
second_sample.mat,second_sample.mat,1,3000,742,7.986,206.377,
second_sample.mat,second_sample.mat,1,3000,743,7.558,206.294,
second_sample.mat,second_sample.mat,1,3000,744,8.393,206.24,
second_sample.mat,second_sample.mat,1,3000,745,8.234,206.328,
second_sample.mat,second_sample.mat,1,3000,746,7.286,206.257,
second_sample.mat,second_sample.mat,1,3000,747,8.022,206.297,
second_sample.mat,second_sample.mat,1,3000,748,7.298,206.29,
second_sample.mat,second_sample.mat,1,3000,749,7.34,206.249,
second_sample.mat,second_sample.mat,1,3000,750,7.564,206.211,
second_sample.mat,second_sample.mat,1,3000,751,7.785,206.162,
second_sample.mat,second_sample.mat,1,3000,752,7.341,206.211,
second_sample.mat,second_sample.mat,1,3000,753,8.366,206.249,
second_sample.mat,second_sample.mat,1,3000,754,8.474,206.29,
second_sample.mat,second_sample.mat,1,3000,755,7.384,206.297,
second_sample.mat,second_sample.mat,1,3000,756,7.799,206.257,
second_sample.mat,second_sample.mat,1,3000,757,7.082,206.328,
second_sample.mat,second_sample.mat,1,3000,758,7.741,206.24,
second_sample.mat,second_sample.mat,1,3000,759,7.267,206.294,
second_sample.mat,second_sample.mat,1,3000,760,8.075,206.377,
second_sample.mat,second_sample.mat,1,3000,761,7.323,206.401,
second_sample.mat,second_sample.mat,1,3000,762,8.245,206.472,
second_sample.mat,second_sample.mat,1,3000,763,8.315,206.466,
second_sample.mat,second_sample.mat,1,3000,764,7.969,206.485,
second_sample.mat,second_sample.mat,1,3000,765,7.864,206.407,
second_sample.mat,second_sample.mat,1,3000,766,10.213,206.366,
second_sample.mat,second_sample.mat,1,3000,767,8.021,206.316,
second_sample.mat,second_sample.mat,1,3000,768,7.384,206.259,
second_sample.mat,second_sample.mat,1,3000,769,8.337,206.199,
second_sample.mat,second_sample.mat,1,3000,770,8.22,206.238,
second_sample.mat,second_sample.mat,1,3000,771,7.28,206.181,
second_sample.mat,second_sample.mat,1,3000,772,8.022,206.135,
second_sample.mat,second_sample.mat,1,3000,773,7.287,206.1,
second_sample.mat,second_sample.mat,1,3000,774,7.707,205.981,
second_sample.mat,second_sample.mat,1,3000,775,7.571,206.007,
second_sample.mat,second_sample.mat,1,3000,776,7.806,205.903,
second_sample.mat,second_sample.mat,1,3000,777,7.472,205.989,
second_sample.mat,second_sample.mat,1,3000,778,8.704,206.02,
second_sample.mat,second_sample.mat,1,3000,779,8.321,206.124,
second_sample.mat,second_sample.mat,1,3000,780,7.383,206.167,
second_sample.mat,second_sample.mat,1,3000,781,7.706,206.073,
second_sample.mat,second_sample.mat,1,3000,782,7.277,206.127,
second_sample.mat,second_sample.mat,1,3000,783,7.272,206.034,
second_sample.mat,second_sample.mat,1,3000,784,7.273,206.062,
second_sample.mat,second_sample.mat,1,3000,785,8.04,206.05,
second_sample.mat,second_sample.mat,1,3000,786,7.304,206.094,
second_sample.mat,second_sample.mat,1,3000,787,8.207,206.135,
second_sample.mat,second_sample.mat,1,3000,788,8.322,206.204,
second_sample.mat,second_sample.mat,1,3000,789,7.684,206.205,
second_sample.mat,second_sample.mat,1,3000,790,7.85,206.138,
second_sample.mat,second_sample.mat,1,3000,791,10.081,206.1,
second_sample.mat,second_sample.mat,1,3000,792,7.986,206.051,
second_sample.mat,second_sample.mat,1,3000,793,7.558,206.065,
second_sample.mat,second_sample.mat,1,3000,794,8.393,206.036,
second_sample.mat,second_sample.mat,1,3000,795,8.234,206.134,
second_sample.mat,second_sample.mat,1,3000,796,7.286,206.078,
second_sample.mat,second_sample.mat,1,3000,797,8.022,206.171,
second_sample.mat,second_sample.mat,1,3000,798,7.298,206.127,
second_sample.mat,second_sample.mat,1,3000,799,7.34,206.023,
second_sample.mat,second_sample.mat,1,3000,800,7.564,205.991,
second_sample.mat,second_sample.mat,1,3000,801,7.785,205.906,
second_sample.mat,second_sample.mat,1,3000,802,7.341,206.008,
second_sample.mat,second_sample.mat,1,3000,803,8.366,205.982,
second_sample.mat,second_sample.mat,1,3000,804,8.474,206.101,
second_sample.mat,second_sample.mat,1,3000,805,7.384,206.138,
second_sample.mat,second_sample.mat,1,3000,806,7.799,206.183,
second_sample.mat,second_sample.mat,1,3000,807,7.082,206.242,
second_sample.mat,second_sample.mat,1,3000,808,7.741,206.198,
second_sample.mat,second_sample.mat,1,3000,809,7.267,206.258,
second_sample.mat,second_sample.mat,1,3000,810,8.075,206.314,
second_sample.mat,second_sample.mat,1,3000,811,7.323,206.371,
second_sample.mat,second_sample.mat,1,3000,812,8.245,206.406,
second_sample.mat,second_sample.mat,1,3000,813,8.315,206.483,
second_sample.mat,second_sample.mat,1,3000,814,7.969,206.462,
second_sample.mat,second_sample.mat,1,3000,815,7.864,206.468,
second_sample.mat,second_sample.mat,1,3000,816,10.213,206.393,
second_sample.mat,second_sample.mat,1,3000,817,8.021,206.374,
second_sample.mat,second_sample.mat,1,3000,818,7.384,206.29,
second_sample.mat,second_sample.mat,1,3000,819,8.337,206.236,
second_sample.mat,second_sample.mat,1,3000,820,8.22,206.319,
second_sample.mat,second_sample.mat,1,3000,821,7.28,206.251,
second_sample.mat,second_sample.mat,1,3000,822,8.022,206.292,
second_sample.mat,second_sample.mat,1,3000,823,7.287,206.286,
second_sample.mat,second_sample.mat,1,3000,824,7.707,206.245,
second_sample.mat,second_sample.mat,1,3000,825,7.571,206.208,
second_sample.mat,second_sample.mat,1,3000,826,7.806,206.156,
second_sample.mat,second_sample.mat,1,3000,827,7.472,206.208,
second_sample.mat,second_sample.mat,1,3000,828,8.704,206.245,
second_sample.mat,second_sample.mat,1,3000,829,8.321,206.286,
second_sample.mat,second_sample.mat,1,3000,830,7.383,206.292,
second_sample.mat,second_sample.mat,1,3000,831,7.706,206.251,
second_sample.mat,second_sample.mat,1,3000,832,7.277,206.319,
second_sample.mat,second_sample.mat,1,3000,833,7.272,206.236,
second_sample.mat,second_sample.mat,1,3000,834,7.273,206.29,
second_sample.mat,second_sample.mat,1,3000,835,8.04,206.374,
second_sample.mat,second_sample.mat,1,3000,836,7.304,206.393,
second_sample.mat,second_sample.mat,1,3000,837,8.207,206.468,
second_sample.mat,second_sample.mat,1,3000,838,8.322,206.462,
second_sample.mat,second_sample.mat,1,3000,839,7.684,206.483,
second_sample.mat,second_sample.mat,1,3000,840,7.85,206.406,
second_sample.mat,second_sample.mat,1,3000,841,10.081,206.371,
second_sample.mat,second_sample.mat,1,3000,842,7.986,206.314,
second_sample.mat,second_sample.mat,1,3000,843,7.558,206.258,
second_sample.mat,second_sample.mat,1,3000,844,8.393,206.198,
second_sample.mat,second_sample.mat,1,3000,845,8.234,206.242,
second_sample.mat,second_sample.mat,1,3000,846,7.286,206.183,
second_sample.mat,second_sample.mat,1,3000,847,8.022,206.138,
second_sample.mat,second_sample.mat,1,3000,848,7.298,206.101,
second_sample.mat,second_sample.mat,1,3000,849,7.34,205.982,
second_sample.mat,second_sample.mat,1,3000,850,7.564,206.008,
second_sample.mat,second_sample.mat,1,3000,851,7.785,205.906,
second_sample.mat,second_sample.mat,1,3000,852,7.341,205.991,
second_sample.mat,second_sample.mat,1,3000,853,8.366,206.023,
second_sample.mat,second_sample.mat,1,3000,854,8.474,206.127,
second_sample.mat,second_sample.mat,1,3000,855,7.384,206.171,
second_sample.mat,second_sample.mat,1,3000,856,7.799,206.078,
second_sample.mat,second_sample.mat,1,3000,857,7.082,206.134,
second_sample.mat,second_sample.mat,1,3000,858,7.741,206.036,
second_sample.mat,second_sample.mat,1,3000,859,7.267,206.065,
second_sample.mat,second_sample.mat,1,3000,860,8.075,206.051,
second_sample.mat,second_sample.mat,1,3000,861,7.323,206.1,
second_sample.mat,second_sample.mat,1,3000,862,8.245,206.138,
second_sample.mat,second_sample.mat,1,3000,863,8.315,206.205,
second_sample.mat,second_sample.mat,1,3000,864,7.969,206.204,
second_sample.mat,second_sample.mat,1,3000,865,7.864,206.135,
second_sample.mat,second_sample.mat,1,3000,866,10.213,206.094,
second_sample.mat,second_sample.mat,1,3000,867,8.021,206.05,
second_sample.mat,second_sample.mat,1,3000,868,7.384,206.062,
second_sample.mat,second_sample.mat,1,3000,869,8.337,206.034,
second_sample.mat,second_sample.mat,1,3000,870,8.22,206.127,
second_sample.mat,second_sample.mat,1,3000,871,7.28,206.073,
second_sample.mat,second_sample.mat,1,3000,872,8.022,206.167,
second_sample.mat,second_sample.mat,1,3000,873,7.287,206.124,
second_sample.mat,second_sample.mat,1,3000,874,7.707,206.02,
second_sample.mat,second_sample.mat,1,3000,875,7.571,205.989,
second_sample.mat,second_sample.mat,1,3000,876,7.806,205.903,
second_sample.mat,second_sample.mat,1,3000,877,7.472,206.007,
second_sample.mat,second_sample.mat,1,3000,878,8.704,205.981,
second_sample.mat,second_sample.mat,1,3000,879,8.321,206.1,
second_sample.mat,second_sample.mat,1,3000,880,7.383,206.135,
second_sample.mat,second_sample.mat,1,3000,881,7.706,206.181,
second_sample.mat,second_sample.mat,1,3000,882,7.277,206.238,
second_sample.mat,second_sample.mat,1,3000,883,7.272,206.199,
second_sample.mat,second_sample.mat,1,3000,884,7.273,206.259,
second_sample.mat,second_sample.mat,1,3000,885,8.04,206.316,
second_sample.mat,second_sample.mat,1,3000,886,7.304,206.366,
second_sample.mat,second_sample.mat,1,3000,887,8.207,206.407,
second_sample.mat,second_sample.mat,1,3000,888,8.322,206.485,
second_sample.mat,second_sample.mat,1,3000,889,7.684,206.466,
second_sample.mat,second_sample.mat,1,3000,890,7.85,206.472,
second_sample.mat,second_sample.mat,1,3000,891,10.081,206.401,
second_sample.mat,second_sample.mat,1,3000,892,7.986,206.377,
second_sample.mat,second_sample.mat,1,3000,893,7.558,206.294,
second_sample.mat,second_sample.mat,1,3000,894,8.393,206.24,
second_sample.mat,second_sample.mat,1,3000,895,8.234,206.328,
second_sample.mat,second_sample.mat,1,3000,896,7.286,206.257,
second_sample.mat,second_sample.mat,1,3000,897,8.022,206.297,
second_sample.mat,second_sample.mat,1,3000,898,7.298,206.29,
second_sample.mat,second_sample.mat,1,3000,899,7.34,206.249,
second_sample.mat,second_sample.mat,1,3000,900,7.564,206.211,
second_sample.mat,second_sample.mat,1,3000,901,7.785,206.162,
second_sample.mat,second_sample.mat,1,3000,902,7.341,206.211,
second_sample.mat,second_sample.mat,1,3000,903,8.366,206.249,
second_sample.mat,second_sample.mat,1,3000,904,8.474,206.29,
second_sample.mat,second_sample.mat,1,3000,905,7.384,206.297,
second_sample.mat,second_sample.mat,1,3000,906,7.799,206.257,
second_sample.mat,second_sample.mat,1,3000,907,7.082,206.328,
second_sample.mat,second_sample.mat,1,3000,908,7.741,206.24,
second_sample.mat,second_sample.mat,1,3000,909,7.267,206.294,
second_sample.mat,second_sample.mat,1,3000,910,8.075,206.377,
second_sample.mat,second_sample.mat,1,3000,911,7.323,206.401,
second_sample.mat,second_sample.mat,1,3000,912,8.245,206.472,
second_sample.mat,second_sample.mat,1,3000,913,8.315,206.466,
second_sample.mat,second_sample.mat,1,3000,914,7.969,206.485,
second_sample.mat,second_sample.mat,1,3000,915,7.864,206.407,
second_sample.mat,second_sample.mat,1,3000,916,10.213,206.366,
second_sample.mat,second_sample.mat,1,3000,917,8.021,206.316,
second_sample.mat,second_sample.mat,1,3000,918,7.384,206.259,
second_sample.mat,second_sample.mat,1,3000,919,8.337,206.199,
second_sample.mat,second_sample.mat,1,3000,920,8.22,206.238,
second_sample.mat,second_sample.mat,1,3000,921,7.28,206.181,
second_sample.mat,second_sample.mat,1,3000,922,8.022,206.135,
second_sample.mat,second_sample.mat,1,3000,923,7.287,206.1,
second_sample.mat,second_sample.mat,1,3000,924,7.707,205.981,
second_sample.mat,second_sample.mat,1,3000,925,7.571,206.007,
second_sample.mat,second_sample.mat,1,3000,926,7.806,205.903,
second_sample.mat,second_sample.mat,1,3000,927,7.472,205.989,
second_sample.mat,second_sample.mat,1,3000,928,8.704,206.02,
second_sample.mat,second_sample.mat,1,3000,929,8.321,206.124,
second_sample.mat,second_sample.mat,1,3000,930,7.383,206.167,
second_sample.mat,second_sample.mat,1,3000,931,7.706,206.073,
second_sample.mat,second_sample.mat,1,3000,932,7.277,206.127,
second_sample.mat,second_sample.mat,1,3000,933,7.272,206.034,
second_sample.mat,second_sample.mat,1,3000,934,7.273,206.062,
second_sample.mat,second_sample.mat,1,3000,935,8.04,206.05,
second_sample.mat,second_sample.mat,1,3000,936,7.304,206.094,
second_sample.mat,second_sample.mat,1,3000,937,8.207,206.135,
second_sample.mat,second_sample.mat,1,3000,938,8.322,206.204,
second_sample.mat,second_sample.mat,1,3000,939,7.684,206.205,
second_sample.mat,second_sample.mat,1,3000,940,7.85,206.138,
second_sample.mat,second_sample.mat,1,3000,941,10.081,206.1,
second_sample.mat,second_sample.mat,1,3000,942,7.986,206.051,
second_sample.mat,second_sample.mat,1,3000,943,7.558,206.065,
second_sample.mat,second_sample.mat,1,3000,944,8.393,206.036,
second_sample.mat,second_sample.mat,1,3000,945,8.234,206.134,
second_sample.mat,second_sample.mat,1,3000,946,7.286,206.078,
second_sample.mat,second_sample.mat,1,3000,947,8.022,206.171,
second_sample.mat,second_sample.mat,1,3000,948,7.298,206.127,
second_sample.mat,second_sample.mat,1,3000,949,7.34,206.023,
second_sample.mat,second_sample.mat,1,3000,950,7.564,205.991,
second_sample.mat,second_sample.mat,1,3000,951,7.785,205.906,
second_sample.mat,second_sample.mat,1,3000,952,7.341,206.008,
second_sample.mat,second_sample.mat,1,3000,953,8.366,205.982,
second_sample.mat,second_sample.mat,1,3000,954,8.474,206.101,
second_sample.mat,second_sample.mat,1,3000,955,7.384,206.138,
second_sample.mat,second_sample.mat,1,3000,956,7.799,206.183,
second_sample.mat,second_sample.mat,1,3000,957,7.082,206.242,
second_sample.mat,second_sample.mat,1,3000,958,7.741,206.198,
second_sample.mat,second_sample.mat,1,3000,959,7.267,206.258,
second_sample.mat,second_sample.mat,1,3000,960,8.075,206.314,
second_sample.mat,second_sample.mat,1,3000,961,7.323,206.371,
second_sample.mat,second_sample.mat,1,3000,962,8.245,206.406,
second_sample.mat,second_sample.mat,1,3000,963,8.315,206.483,
second_sample.mat,second_sample.mat,1,3000,964,7.969,206.462,
second_sample.mat,second_sample.mat,1,3000,965,7.864,206.468,
second_sample.mat,second_sample.mat,1,3000,966,10.213,206.393,
second_sample.mat,second_sample.mat,1,3000,967,8.021,206.374,
second_sample.mat,second_sample.mat,1,3000,968,7.384,206.29,
second_sample.mat,second_sample.mat,1,3000,969,8.337,206.236,
second_sample.mat,second_sample.mat,1,3000,970,8.22,206.319,
second_sample.mat,second_sample.mat,1,3000,971,7.28,206.251,
second_sample.mat,second_sample.mat,1,3000,972,8.022,206.292,
second_sample.mat,second_sample.mat,1,3000,973,7.287,206.286,
second_sample.mat,second_sample.mat,1,3000,974,7.707,206.245,
second_sample.mat,second_sample.mat,1,3000,975,7.571,206.208,
second_sample.mat,second_sample.mat,1,3000,976,7.806,206.156,
second_sample.mat,second_sample.mat,1,3000,977,7.472,206.208,
second_sample.mat,second_sample.mat,1,3000,978,8.704,206.245,
second_sample.mat,second_sample.mat,1,3000,979,8.321,206.286,
second_sample.mat,second_sample.mat,1,3000,980,7.383,206.292,
second_sample.mat,second_sample.mat,1,3000,981,7.706,206.251,
second_sample.mat,second_sample.mat,1,3000,982,7.277,206.319,
second_sample.mat,second_sample.mat,1,3000,983,7.272,206.236,
second_sample.mat,second_sample.mat,1,3000,984,7.273,206.29,
second_sample.mat,second_sample.mat,1,3000,985,8.04,206.374,
second_sample.mat,second_sample.mat,1,3000,986,7.304,206.393,
second_sample.mat,second_sample.mat,1,3000,987,8.207,206.468,
second_sample.mat,second_sample.mat,1,3000,988,8.322,206.462,
second_sample.mat,second_sample.mat,1,3000,989,7.684,206.483,
second_sample.mat,second_sample.mat,1,3000,990,7.85,206.406,
second_sample.mat,second_sample.mat,1,3000,991,10.081,206.371,
second_sample.mat,second_sample.mat,1,3000,992,7.986,206.314,
second_sample.mat,second_sample.mat,1,3000,993,7.558,206.258,
second_sample.mat,second_sample.mat,1,3000,994,8.393,206.198,
second_sample.mat,second_sample.mat,1,3000,995,8.234,206.242,
second_sample.mat,second_sample.mat,1,3000,996,7.286,206.183,
second_sample.mat,second_sample.mat,1,3000,997,8.022,206.138,
second_sample.mat,second_sample.mat,1,3000,998,7.298,206.101,
second_sample.mat,second_sample.mat,1,3000,999,7.34,205.982,
second_sample.mat,second_sample.mat,1,3000,1000,7.564,206.008,
second_sample.mat,second_sample.mat,1,3000,1001,7.785,205.906,
second_sample.mat,second_sample.mat,1,3000,1002,7.341,205.991,
second_sample.mat,second_sample.mat,1,3000,1003,8.366,206.023,
second_sample.mat,second_sample.mat,1,3000,1004,8.474,206.127,
second_sample.mat,second_sample.mat,1,3000,1005,7.384,206.171,
second_sample.mat,second_sample.mat,1,3000,1006,7.799,206.078,
second_sample.mat,second_sample.mat,1,3000,1007,7.082,206.134,
second_sample.mat,second_sample.mat,1,3000,1008,7.741,206.036,
second_sample.mat,second_sample.mat,1,3000,1009,7.267,206.065,
second_sample.mat,second_sample.mat,1,3000,1010,8.075,206.051,
second_sample.mat,second_sample.mat,1,3000,1011,7.323,206.1,
second_sample.mat,second_sample.mat,1,3000,1012,8.245,206.138,
second_sample.mat,second_sample.mat,1,3000,1013,8.315,206.205,
second_sample.mat,second_sample.mat,1,3000,1014,7.969,206.204,
second_sample.mat,second_sample.mat,1,3000,1015,7.864,206.135,
second_sample.mat,second_sample.mat,1,3000,1016,10.213,206.094,
second_sample.mat,second_sample.mat,1,3000,1017,8.021,206.05,
second_sample.mat,second_sample.mat,1,3000,1018,7.384,206.062,
second_sample.mat,second_sample.mat,1,3000,1019,8.337,206.034,
second_sample.mat,second_sample.mat,1,3000,1020,8.22,206.127,
second_sample.mat,second_sample.mat,1,3000,1021,7.28,206.073,
second_sample.mat,second_sample.mat,1,3000,1022,8.022,206.167,
second_sample.mat,second_sample.mat,1,3000,1023,7.287,206.124,
second_sample.mat,second_sample.mat,1,3000,1024,7.707,206.02,
second_sample.mat,second_sample.mat,1,3000,1025,7.571,205.989,
second_sample.mat,second_sample.mat,1,3000,1026,7.806,205.903,
second_sample.mat,second_sample.mat,1,3000,1027,7.472,206.007,
second_sample.mat,second_sample.mat,1,3000,1028,8.704,205.981,
second_sample.mat,second_sample.mat,1,3000,1029,8.321,206.1,
second_sample.mat,second_sample.mat,1,3000,1030,7.383,206.135,
second_sample.mat,second_sample.mat,1,3000,1031,7.706,206.181,
second_sample.mat,second_sample.mat,1,3000,1032,7.277,206.238,
second_sample.mat,second_sample.mat,1,3000,1033,7.272,206.199,
second_sample.mat,second_sample.mat,1,3000,1034,7.273,206.259,
second_sample.mat,second_sample.mat,1,3000,1035,8.04,206.316,
second_sample.mat,second_sample.mat,1,3000,1036,7.304,206.366,
second_sample.mat,second_sample.mat,1,3000,1037,8.207,206.407,
second_sample.mat,second_sample.mat,1,3000,1038,8.322,206.485,
second_sample.mat,second_sample.mat,1,3000,1039,7.684,206.466,
second_sample.mat,second_sample.mat,1,3000,1040,7.85,206.472,
second_sample.mat,second_sample.mat,1,3000,1041,10.081,206.401,
second_sample.mat,second_sample.mat,1,3000,1042,7.986,206.377,
second_sample.mat,second_sample.mat,1,3000,1043,7.558,206.294,
second_sample.mat,second_sample.mat,1,3000,1044,8.393,206.24,
second_sample.mat,second_sample.mat,1,3000,1045,8.234,206.328,
second_sample.mat,second_sample.mat,1,3000,1046,7.286,206.257,
second_sample.mat,second_sample.mat,1,3000,1047,8.022,206.297,
second_sample.mat,second_sample.mat,1,3000,1048,7.298,206.29,
second_sample.mat,second_sample.mat,1,3000,1049,7.34,206.249,
second_sample.mat,second_sample.mat,1,3000,1050,7.564,206.211,
second_sample.mat,second_sample.mat,1,3000,1051,7.785,206.162,
second_sample.mat,second_sample.mat,1,3000,1052,7.341,206.211,
second_sample.mat,second_sample.mat,1,3000,1053,8.366,206.249,
second_sample.mat,second_sample.mat,1,3000,1054,8.474,206.29,
second_sample.mat,second_sample.mat,1,3000,1055,7.384,206.297,
second_sample.mat,second_sample.mat,1,3000,1056,7.799,206.257,
second_sample.mat,second_sample.mat,1,3000,1057,7.082,206.328,
second_sample.mat,second_sample.mat,1,3000,1058,7.741,206.24,
second_sample.mat,second_sample.mat,1,3000,1059,7.267,206.294,
second_sample.mat,second_sample.mat,1,3000,1060,8.075,206.377,
second_sample.mat,second_sample.mat,1,3000,1061,7.323,206.401,
second_sample.mat,second_sample.mat,1,3000,1062,8.245,206.472,
second_sample.mat,second_sample.mat,1,3000,1063,8.315,206.466,
second_sample.mat,second_sample.mat,1,3000,1064,7.969,206.485,
second_sample.mat,second_sample.mat,1,3000,1065,7.864,206.407,
second_sample.mat,second_sample.mat,1,3000,1066,10.213,206.366,
second_sample.mat,second_sample.mat,1,3000,1067,8.021,206.316,
second_sample.mat,second_sample.mat,1,3000,1068,7.384,206.259,
second_sample.mat,second_sample.mat,1,3000,1069,8.337,206.199,
second_sample.mat,second_sample.mat,1,3000,1070,8.22,206.238,
second_sample.mat,second_sample.mat,1,3000,1071,7.28,206.181,
second_sample.mat,second_sample.mat,1,3000,1072,8.022,206.135,
second_sample.mat,second_sample.mat,1,3000,1073,7.287,206.1,
second_sample.mat,second_sample.mat,1,3000,1074,7.707,205.981,
second_sample.mat,second_sample.mat,1,3000,1075,7.571,206.007,
second_sample.mat,second_sample.mat,1,3000,1076,7.806,205.903,
second_sample.mat,second_sample.mat,1,3000,1077,7.472,205.989,
second_sample.mat,second_sample.mat,1,3000,1078,8.704,206.02,
second_sample.mat,second_sample.mat,1,3000,1079,8.321,206.124,
second_sample.mat,second_sample.mat,1,3000,1080,7.383,206.167,
second_sample.mat,second_sample.mat,1,3000,1081,7.706,206.073,
second_sample.mat,second_sample.mat,1,3000,1082,7.277,206.127,
second_sample.mat,second_sample.mat,1,3000,1083,7.272,206.034,
second_sample.mat,second_sample.mat,1,3000,1084,7.273,206.062,
second_sample.mat,second_sample.mat,1,3000,1085,8.04,206.05,
second_sample.mat,second_sample.mat,1,3000,1086,7.304,206.094,
second_sample.mat,second_sample.mat,1,3000,1087,8.207,206.135,
second_sample.mat,second_sample.mat,1,3000,1088,8.322,206.204,
second_sample.mat,second_sample.mat,1,3000,1089,7.684,206.205,
second_sample.mat,second_sample.mat,1,3000,1090,7.85,206.138,
second_sample.mat,second_sample.mat,1,3000,1091,10.081,206.1,
second_sample.mat,second_sample.mat,1,3000,1092,7.986,206.051,
second_sample.mat,second_sample.mat,1,3000,1093,7.558,206.065,
second_sample.mat,second_sample.mat,1,3000,1094,8.393,206.036,
second_sample.mat,second_sample.mat,1,3000,1095,8.234,206.134,
second_sample.mat,second_sample.mat,1,3000,1096,7.286,206.078,
second_sample.mat,second_sample.mat,1,3000,1097,8.022,206.171,
second_sample.mat,second_sample.mat,1,3000,1098,7.298,206.127,
second_sample.mat,second_sample.mat,1,3000,1099,7.34,206.023,
second_sample.mat,second_sample.mat,1,3000,1100,7.564,205.991,
second_sample.mat,second_sample.mat,1,3000,1101,7.785,205.906,
second_sample.mat,second_sample.mat,1,3000,1102,7.341,206.008,
second_sample.mat,second_sample.mat,1,3000,1103,8.366,205.982,
second_sample.mat,second_sample.mat,1,3000,1104,8.474,206.101,
second_sample.mat,second_sample.mat,1,3000,1105,7.384,206.138,
second_sample.mat,second_sample.mat,1,3000,1106,7.799,206.183,
second_sample.mat,second_sample.mat,1,3000,1107,7.082,206.242,
second_sample.mat,second_sample.mat,1,3000,1108,7.741,206.198,
second_sample.mat,second_sample.mat,1,3000,1109,7.267,206.258,
second_sample.mat,second_sample.mat,1,3000,1110,8.075,206.314,
second_sample.mat,second_sample.mat,1,3000,1111,7.323,206.371,
second_sample.mat,second_sample.mat,1,3000,1112,8.245,206.406,
second_sample.mat,second_sample.mat,1,3000,1113,8.315,206.483,
second_sample.mat,second_sample.mat,1,3000,1114,7.969,206.462,
second_sample.mat,second_sample.mat,1,3000,1115,7.864,206.468,
second_sample.mat,second_sample.mat,1,3000,1116,10.213,206.393,
second_sample.mat,second_sample.mat,1,3000,1117,8.021,206.374,
second_sample.mat,second_sample.mat,1,3000,1118,7.384,206.29,
second_sample.mat,second_sample.mat,1,3000,1119,8.337,206.236,
second_sample.mat,second_sample.mat,1,3000,1120,8.22,206.319,
second_sample.mat,second_sample.mat,1,3000,1121,7.28,206.251,
second_sample.mat,second_sample.mat,1,3000,1122,8.022,206.292,
second_sample.mat,second_sample.mat,1,3000,1123,7.287,206.286,
second_sample.mat,second_sample.mat,1,3000,1124,7.707,206.245,
second_sample.mat,second_sample.mat,1,3000,1125,7.571,206.208,
second_sample.mat,second_sample.mat,1,3000,1126,7.806,206.156,
second_sample.mat,second_sample.mat,1,3000,1127,7.472,206.208,
second_sample.mat,second_sample.mat,1,3000,1128,8.704,206.245,
second_sample.mat,second_sample.mat,1,3000,1129,8.321,206.286,
second_sample.mat,second_sample.mat,1,3000,1130,7.383,206.292,
second_sample.mat,second_sample.mat,1,3000,1131,7.706,206.251,
second_sample.mat,second_sample.mat,1,3000,1132,7.277,206.319,
second_sample.mat,second_sample.mat,1,3000,1133,7.272,206.236,
second_sample.mat,second_sample.mat,1,3000,1134,7.273,206.29,
second_sample.mat,second_sample.mat,1,3000,1135,8.04,206.374,
second_sample.mat,second_sample.mat,1,3000,1136,7.304,206.393,
second_sample.mat,second_sample.mat,1,3000,1137,8.207,206.468,
second_sample.mat,second_sample.mat,1,3000,1138,8.322,206.462,
second_sample.mat,second_sample.mat,1,3000,1139,7.684,206.483,
second_sample.mat,second_sample.mat,1,3000,1140,7.85,206.406,
second_sample.mat,second_sample.mat,1,3000,1141,10.081,206.371,
second_sample.mat,second_sample.mat,1,3000,1142,7.986,206.314,
second_sample.mat,second_sample.mat,1,3000,1143,7.558,206.258,
second_sample.mat,second_sample.mat,1,3000,1144,8.393,206.198,
second_sample.mat,second_sample.mat,1,3000,1145,8.234,206.242,
second_sample.mat,second_sample.mat,1,3000,1146,7.286,206.183,
second_sample.mat,second_sample.mat,1,3000,1147,8.022,206.138,
second_sample.mat,second_sample.mat,1,3000,1148,7.298,206.101,
second_sample.mat,second_sample.mat,1,3000,1149,7.34,205.982,
second_sample.mat,second_sample.mat,1,3000,1150,7.564,206.008,
second_sample.mat,second_sample.mat,1,3000,1151,7.785,205.906,
second_sample.mat,second_sample.mat,1,3000,1152,7.341,205.991,
second_sample.mat,second_sample.mat,1,3000,1153,8.366,206.023,
second_sample.mat,second_sample.mat,1,3000,1154,8.474,206.127,
second_sample.mat,second_sample.mat,1,3000,1155,7.384,206.171,
second_sample.mat,second_sample.mat,1,3000,1156,7.799,206.078,
second_sample.mat,second_sample.mat,1,3000,1157,7.082,206.134,
second_sample.mat,second_sample.mat,1,3000,1158,7.741,206.036,
second_sample.mat,second_sample.mat,1,3000,1159,7.267,206.065,
second_sample.mat,second_sample.mat,1,3000,1160,8.075,206.051,
second_sample.mat,second_sample.mat,1,3000,1161,7.323,206.1,
second_sample.mat,second_sample.mat,1,3000,1162,8.245,206.138,
second_sample.mat,second_sample.mat,1,3000,1163,8.315,206.205,
